address,desa,kecamatan,keyword,latitude,longitude,nama,url
"HQRX+J4G, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Lakawan,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SDN 157 CAKKE,"https://www.google.com/maps/place/SDN+157+CAKKE/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9413b6ce8f76cb:0x113c76ef589bb434!8m2!3d-3.4084375!4d119.7978326!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgF-CggvbS8wNnpkahABKhEiDXNla29sYWggZGFzYXIoJjIgEAEiHGsr8fAjG8_4_lIcYRvMdCWyAWmVq-uI-H7ROFIyOxACIjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11k72d73fy?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQ9V+C2Q, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SDN 62 Baturampun,"https://www.google.com/maps/place/SDN+62+Baturampun/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9413cef41a142b:0x37789a84d02d2cd9!8m2!3d-3.4314065!4d119.7926159!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgF-CggvbS8wNnpkahABKhEiDXNla29sYWggZGFzYXIoJjIgEAEiHGsr8fAjG8_4_lIcYRvMdCWyAWmVq-uI-H7ROFIyOxACIjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11h4n__pd0?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRR2+7JX, Jln. Poros Cakke-Baraka, Tontonan, Anggeraja, Enrekang Regency, South Sulawesi",Unknown,Unknown,sekolah dasar,-3.4282081,119.6249339,MIS GUPPI CENDANA,"https://www.google.com/maps/place/MIS+GUPPI+CENDANA/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9413704cfa36c5:0xd5046fe6b25f41e3!8m2!3d-3.4092598!4d119.8016006!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAX4KCC9tLzA2emRqEAEqESINc2Vrb2xhaCBkYXNhcigmMiAQASIcayvx8CMbz_j-UhxhG8x0JbIBaZWr64j4ftE4UjI7EAIiN3Nla29sYWggZGFzYXIgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11tg8h4n54?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ47+CWJ, Singki, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Singki,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SDN.17 SINGKI,"https://www.google.com/maps/place/SDN.17+SINGKI/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d946d7000000001:0x4e8ae346b02e1fb9!8m2!3d-3.3939187!4d119.764761!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEQc2Vjb25kYXJ5X3NjaG9vbKoBfgoIL20vMDZ6ZGoQASoRIg1zZWtvbGFoIGRhc2FyKCYyIBABIhxrK_HwIxvP-P5SHGEbzHQlsgFplavriPh-0ThSMjsQAiI3c2Vrb2xhaCBkYXNhciBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11btyxq7w9?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ9P+3PM, Pekalobean, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan",Pekalobean,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SDN 69 MARENA,"https://www.google.com/maps/place/SDN+69+MARENA/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9473ab422b13f5:0xdee30aec72d1e93b!8m2!3d-3.3822802!4d119.7867941!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAX4KCC9tLzA2emRqEAEqESINc2Vrb2xhaCBkYXNhcigmMiAQASIcayvx8CMbz_j-UhxhG8x0JbIBaZWr64j4ftE4UjI7EAIiN3Nla29sYWggZGFzYXIgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11sv0tks5m?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQQW+V3H, Salu Dewata, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754",Salu Dewata,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SD Negeri 64 Buntu Ampang,"https://www.google.com/maps/place/SD+Negeri+64+Buntu+Ampang/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d940d2eac60ee99:0x7f15d820f1ab3e94!8m2!3d-3.3603175!4d119.7952394!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAX4KCC9tLzA2emRqEAEqESINc2Vrb2xhaCBkYXNhcigmMiAQASIcayvx8CMbz_j-UhxhG8x0JbIBaZWr64j4ftE4UjI7EAIiN3Nla29sYWggZGFzYXIgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11c6pl_tbr?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQG5+V3X, Singki, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754",Singki,Anggeraja,sekolah dasar,-3.4282081,119.6249339,SDK BATURAPE,"https://www.google.com/maps/place/SDK+BATURAPE/@-3.4282081,119.6249339,12z/data=!4m10!1m2!2m1!1ssekolah+dasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94733b7e695345:0xc8b35183c64a5769!8m2!3d-3.3727599!4d119.7577411!15sCjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgF-CggvbS8wNnpkahABKhEiDXNla29sYWggZGFzYXIoJjIgEAEiHGsr8fAjG8_4_lIcYRvMdCWyAWmVq-uI-H7ROFIyOxACIjdzZWtvbGFoIGRhc2FyIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11f7bqmzy6?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQ9V+974, Jl. Poros Enrekang-Makale, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,Mi swasta kalosi,"https://www.google.com/maps/place/Mi+swasta+kalosi/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9413f31ec6efbf:0xee1a4e3114faba80!8m2!3d-3.4316181!4d119.7931927!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgGAARABKhciE21hZHJhc2FoIGlidGlkYWl5YWgoJjIgEAEiHGsplkjCnuhsJdwK4-Ox7rgMXseEmzJlAYeQQx8yQRACIj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11fnxc54y4?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQMH+2FW, Galonta, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Galonta,Enrekang,madrasah ibtidaiyah,-3.4278583,119.6249338,Madrasah Ibtidaiyah Negeri Salubarani,"https://www.google.com/maps/place/Madrasah+Ibtidaiyah+Negeri+Salubarani/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94407d228d205f:0xd6e6d3a3b6d76cab!8m2!3d-3.567391!4d119.778708!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAYABEAEqFyITbWFkcmFzYWggaWJ0aWRhaXlhaCgmMiAQASIcaymWSMKe6Gwl3Arj47HuuAxex4SbMmUBh5BDHzJBEAIiPW1hZHJhc2FoIGlidGlkYWl5YWggZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F1pzsswn9w?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Buntu Sugi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Buntu Sugi,Alla,madrasah ibtidaiyah,-3.4278583,119.6249338,Madrasah Ibtidaiyah Negeri (MIN) 2 Enrekang Kab. Enrekang,"https://www.google.com/maps/place/Madrasah+Ibtidaiyah+Negeri+(MIN)+2+Enrekang+Kab.+Enrekang/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d940b6455555555:0xa36bab4bb2ff88eb!8m2!3d-3.3189494!4d119.8244543!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAYABEAEqFyITbWFkcmFzYWggaWJ0aWRhaXlhaCgmMiAQASIcaymWSMKe6Gwl3Arj47HuuAxex4SbMmUBh5BDHzJBEAIiPW1hZHJhc2FoIGlidGlkYWl5YWggZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F1pztfykjz?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQ5P+GXC, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,SMP Negeri 3 Anggeraja,"https://www.google.com/maps/place/SMP+Negeri+3+Anggeraja/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d946b2ce7538869:0xdfec687652a233a7!8m2!3d-3.4911896!4d119.7873902!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgENbWlkZGxlX3NjaG9vbKoBgAEQASoXIhNtYWRyYXNhaCBpYnRpZGFpeWFoKCYyIBABIhxrKZZIwp7obCXcCuPjse64DF7HhJsyZQGHkEMfMkEQAiI9bWFkcmFzYWggaWJ0aWRhaXlhaCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11bzwpqrj_?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQMH+2FW, Jl. Buttu Juppandang, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,madrasah ibtidaiyah,-3.4278583,119.6249338,Madrasah DDI,"https://www.google.com/maps/place/Madrasah+DDI/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94407d228d205f:0xf3a09bc01c631741!8m2!3d-3.567391!4d119.778708!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgGAARABKhciE21hZHJhc2FoIGlidGlkYWl5YWgoJjIgEAEiHGsplkjCnuhsJdwK4-Ox7rgMXseEmzJlAYeQQx8yQRACIj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11bc7tj34r?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Dusun buntu tallu No.desa, Tongkonan Basse, Kec. Masalle, Kabupaten Enrekang, Sulawesi Selatan 91754",Tongkonan Basse,Masalle,madrasah ibtidaiyah,-3.4278583,119.6249338,MI AL-IKHLAS BUNTU PODONG,"https://www.google.com/maps/place/MI+AL-IKHLAS+BUNTU+PODONG/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d947596f9cf5411:0x662263c426c33470!8m2!3d-3.2882157!4d119.7569094!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERZWxlbWVudGFyeV9zY2hvb2yqAYABEAEqFyITbWFkcmFzYWggaWJ0aWRhaXlhaCgmMiAQASIcaymWSMKe6Gwl3Arj47HuuAxex4SbMmUBh5BDHzJBEAIiPW1hZHJhc2FoIGlidGlkYWl5YWggZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11q418pvc0?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQXX+H78, Karengke, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Lakawan,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,SDN 119 BELALANG,"https://www.google.com/maps/place/SDN+119+BELALANG/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94136b627a5911:0x15afc5e03accd030!8m2!3d-3.4010757!4d119.798217!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGc2Nob29sqgGAARABKhciE21hZHJhc2FoIGlidGlkYWl5YWgoJjIgEAEiHGsplkjCnuhsJdwK4-Ox7rgMXseEmzJlAYeQQx8yQRACIj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11r_prdr37?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQMH+2FW, Jl. H.O.S. Cokroaminoto, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,madrasah ibtidaiyah,-3.4278583,119.6249338,Madrasah Tsanawiyah Negeri Alla,"https://www.google.com/maps/place/Madrasah+Tsanawiyah+Negeri+Alla/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94407d228d205f:0xdc6c45f637e20282!8m2!3d-3.567391!4d119.778708!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEOanVuaW9yX2NvbGxlZ2WqAYABEAEqFyITbWFkcmFzYWggaWJ0aWRhaXlhaCgmMiAQASIcaymWSMKe6Gwl3Arj47HuuAxex4SbMmUBh5BDHzJBEAIiPW1hZHJhc2FoIGlidGlkYWl5YWggZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F1pzst0jk_?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRQ2+WCP, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan",Lakawan,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,Cakke,"https://www.google.com/maps/place/Cakke/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d941380e7af2a1b:0x97853749528b482e!8m2!3d-3.4101695!4d119.8010658!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWj8iPW1hZHJhc2FoIGlidGlkYWl5YWggZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSARBob21lX2dvb2RzX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVI2YWs0dFpuZG5SUkFCqgGAARABKhciE21hZHJhc2FoIGlidGlkYWl5YWgoJjIgEAEiHGsplkjCnuhsJdwK4-Ox7rgMXseEmzJlAYeQQx8yQRACIj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA-gEECAAQDg!16s%2Fg%2F11tnl07_lv?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQ9P+4FQ, Pekalobean, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Pekalobean,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,Mesjid Raya Marena,"https://www.google.com/maps/place/Mesjid+Raya+Marena/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9472b2864c626b:0xa97e3f68ceafc8c8!8m2!3d-3.3821721!4d119.7862228!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEGbW9zcXVlqgGAARABKhciE21hZHJhc2FoIGlidGlkYWl5YWgoJjIgEAEiHGsplkjCnuhsJdwK4-Ox7rgMXseEmzJlAYeQQx8yQRACIj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11gf97sbqj?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQQX+CJ7, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,madrasah ibtidaiyah,-3.4278583,119.6249338,SMP Negeri 1 Anggeraja,"https://www.google.com/maps/place/SMP+Negeri+1+Anggeraja/@-3.4278583,119.6249338,12z/data=!4m10!1m2!2m1!1smadrasah+ibtidaiyah+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9412c8f2b56515:0x6083d8324e05f188!8m2!3d-3.4114701!4d119.7990476!15sCj1tYWRyYXNhaCBpYnRpZGFpeWFoIGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgENbWlkZGxlX3NjaG9vbKoBgAEQASoXIhNtYWRyYXNhaCBpYnRpZGFpeWFoKCYyIBABIhxrKZZIwp7obCXcCuPjse64DF7HhJsyZQGHkEMfMkEQAiI9bWFkcmFzYWggaWJ0aWRhaXlhaCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11c2j6xw7p?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HR6V+H69, Tangru, Kec. Malua, Kabupaten Enrekang, Sulawesi Selatan 91753",Tangru,Malua,sekolah menengah pertama,-3.4275085,119.6249336,SMP Negeri 7 Anggeraja,"https://www.google.com/maps/place/SMP+Negeri+7+Anggeraja/@-3.4275085,119.6249336,12z/data=!4m10!1m2!2m1!1ssekolah+menengah+pertama+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d9413a38f3e8f95:0xcb21ea8e19552841!8m2!3d-3.4385992!4d119.8430945!15sCkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIEFuZ2dlcmFqYSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQ1taWRkbGVfc2Nob29sqgGUAQoIL20vMDZ6ZGoQASocIhhzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEoJjIgEAEiHG4AiPFMrMnyZrlOHHahWXw_AcRPDWQZin0orh8yRhACIkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11g6xscyyq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQCV+986, Bubun Lamba, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bubun Lamba,Anggeraja,sekolah menengah pertama,-3.4275085,119.6249336,SMP Negeri 4 Anggeraja,"https://www.google.com/maps/place/SMP+Negeri+4+Anggeraja/@-3.4275085,119.6249336,12z/data=!4m10!1m2!2m1!1ssekolah+menengah+pertama+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d940d37ed9d413b:0x2ee6684f0fc8f03d!8m2!3d-3.3790797!4d119.7932666!15sCkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIEFuZ2dlcmFqYSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQ1taWRkbGVfc2Nob29sqgGUAQoIL20vMDZ6ZGoQASocIhhzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEoJjIgEAEiHG4AiPFMrMnyZrlOHHahWXw_AcRPDWQZin0orh8yRhACIkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11h11kl9r6?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Pendidikan No.9, Malua, Kec. Malua, Kabupaten Enrekang, Sulawesi Selatan 91752",Malua,Malua,sekolah menengah pertama,-3.4275085,119.6249336,SMP Negeri 2 Anggeraja,"https://www.google.com/maps/place/SMP+Negeri+2+Anggeraja/@-3.4275085,119.6249336,12z/data=!4m10!1m2!2m1!1ssekolah+menengah+pertama+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d940df6b64a3cc3:0x396cb29ebcbfbda1!8m2!3d-3.3847792!4d119.8655543!15sCkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIEFuZ2dlcmFqYSBLYWJ1cGF0ZW4gRW5yZWthbmeSAQ1taWRkbGVfc2Nob29sqgGUAQoIL20vMDZ6ZGoQASocIhhzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEoJjIgEAEiHG4AiPFMrMnyZrlOHHahWXw_AcRPDWQZin0orh8yRhACIkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11cmm3rtxq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HRQ2+F23, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tanete,Anggeraja,sekolah menengah pertama,-3.4275085,119.6249336,SMP Negeri 4 Cakke,"https://www.google.com/maps/place/SMP+Negeri+4+Cakke/@-3.4275085,119.6249336,12z/data=!4m10!1m2!2m1!1ssekolah+menengah+pertama+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94407d19349c59:0xa645e49d4a40bc6e!8m2!3d-3.4114155!4d119.8000323!15sCkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIEFuZ2dlcmFqYSBLYWJ1cGF0ZW4gRW5yZWthbmeSARBzZWNvbmRhcnlfc2Nob29sqgGUAQoIL20vMDZ6ZGoQASocIhhzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEoJjIgEAEiHG4AiPFMrMnyZrlOHHahWXw_AcRPDWQZin0orh8yRhACIkJzZWtvbGFoIG1lbmVuZ2FoIHBlcnRhbWEgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F1pzqcl6zx?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
